V_kmh,V_ms,CL_required,mass_kg,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,rho,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,Cma_per_deg,Cma_per_rad,Cmde_per_deg,Cmde_per_rad,elevator_margin_up_deg,elevator_margin_down_deg,elevator_authority_score,Cma_fit_points,Cmde_fit_points,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
52,14.444444444444445,0.7368911897899298,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,,,,,,,False,,,,,,,,,,,,,10.0,,,
53,14.722222222222221,0.7093463072951124,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,7.999999999999999,0.4378505232098355,0.7058118525195886,0.05656443013746259,-0.002873576360487412,12.478015791979663,True,-0.004163592619207381,-0.23855628469240306,0.00820509632048471,0.470117389662095,40.43785052320983,39.56214947679017,39.56214947679017,9.0,9.0,1.4080776865900753,27.640043477508883,34.229156009298926,10.0,44.229156009298926,134.9191469705051,119.17857982394618
54,15.0,0.6833174818902504,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,7.689224191081137,0.1188456980710859,0.683317481880834,0.054283521632432545,-2.3666223061130642e-11,12.587935736884381,True,-0.00413321489079232,-0.2368157690630254,0.00825592826476034,0.4730298455335328,40.118845698071084,39.881154301928916,39.881154301928916,9.0,9.0,1.402771698938397,28.055433978767937,34.74357149073429,10.0,44.74357149073429,133.36798563869112,120.03118707482201
55,15.277777777777777,0.6586954635345357,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,7.312568712982716,-0.4442115879718832,0.6586954632603518,0.05192260542470635,-2.3536929610185053e-10,12.68610189863324,True,-0.004467169627530231,-0.2559499660265102,0.00831753579573392,0.47655969704454043,39.555788412028114,40.444211587971886,39.555788412028114,9.0,9.0,1.3919169287574635,28.353863363577958,35.113143484307066,10.0,45.113143484307066,132.27541995772896,121.25246829458486
56,15.555555555555555,0.6353806687474396,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,6.957903175444692,-0.8381198975032449,0.6353806687514656,0.049624860141540564,5.65984282011045e-12,12.803676764815577,True,-0.004773342438998772,-0.2734923759253123,0.008375546549219966,0.4798834683856647,39.16188010249675,40.83811989750325,39.16188010249675,9.0,9.0,1.3791350972430014,28.604283498373363,35.42326129829519,10.0,45.42326129829519,131.3723371999264,122.61418138659796
57,15.833333333333332,0.6132821721120255,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,6.622913326008327,-1.1447609793321594,0.6132821721136485,0.04739336375604578,2.9587868613512036e-12,12.94025415183607,True,-0.005011685118915858,-0.2871484055623988,0.008430339055170441,0.48302284772557236,38.85523902066784,41.14476097933216,38.85523902066784,9.0,9.0,1.364579071852408,28.807780405773055,35.67526985235053,10.0,45.67526985235053,130.6475039838853,124.11512878469101
58,16.11111111111111,0.592316818428053,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,6.3058984170589385,-1.3903199766559393,0.5923168184290484,0.04523983699382932,1.675120545746589e-12,13.092815045063931,True,-0.005202550573573225,-0.29808419056911145,0.008482191495816704,0.48599377373205577,38.60968002334406,41.39031997665594,38.60968002334406,9.0,9.0,1.3486786408616416,28.971615248138963,35.87816129800491,10.0,45.87816129800491,130.06972884633677,125.73407121812555
59,16.38888888888889,0.5724084392967453,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,6.005430294774154,-1.5914068380504611,0.572408439297223,0.04316908838738176,1.0088770690039458e-12,13.259683275233044,True,-0.005358849205038484,-0.3070394424957415,0.008531337466674978,0.48880963044230785,38.40859316194954,41.59140683805046,38.40859316194954,9.0,9.0,1.331706016914977,29.100242591845795,36.037452126124826,10.0,46.037452126124826,129.61968407052026,127.45935600267825
60,16.666666666666668,0.5534871603311028,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,5.72235354284515,-1.8741448795614633,0.5534871603311029,0.04180179599205788,3.469446951953614e-17,13.240750718850991,True,-0.005578612787029233,-0.3196309682344886,0.00835969462229581,0.4789752198757607,38.12585512043854,41.87414487956146,38.12585512043854,9.0,9.0,1.3336101838138326,29.635781862529615,36.70065865328745,10.0,46.70065865328745,127.77892586703238,127.7789258670324
61,16.944444444444443,0.535488787205582,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,5.452671918355687,-2.1745692175480063,0.5354887872129845,0.0405087543404342,2.9931140899108755e-11,13.219087970781695,True,-0.005812123383199056,-0.33301013986660316,0.008192112964720073,0.46937349817286445,37.825430782451996,42.174569217548004,37.825430782451996,9.0,9.0,1.3357956342581112,30.179086551757322,37.37348179784188,10.0,47.37348179784188,125.96414224870941,128.06354461952122
62,17.22222222222222,0.5183542604557676,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,5.195446959782292,-2.4922603482620054,0.5183542604623728,0.039273783846440743,3.12811391373069e-11,13.198480250569224,True,-0.006059054926189471,-0.34715827510860725,0.00803227194845067,0.4602152825475457,37.50773965173799,42.49226034826201,37.50773965173799,9.0,9.0,1.3378813064074901,30.7217188878757,38.04547230696681,10.0,48.04547230696681,124.20233819066249,128.34241613035124
63,17.5,0.5020291703683473,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.949854239292873,-2.828723276454398,0.5020291703751716,0.038092900457448654,3.353731528599191e-11,13.179074429786699,True,-0.0063205772098959565,-0.36214239821361177,0.00787965926945904,0.45147122014114055,37.1712767235456,42.8287232764544,37.1712767235456,9.0,9.0,1.3398512994456035,31.26319698706408,38.716033420512794,10.0,48.716033420512794,122.49273146871873,128.61736804215468
64,17.77777777777778,0.4864633245097583,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.7151283719074275,-3.185662476636622,0.4864633245166541,0.0369623891227193,3.690642323000981e-11,13.16103574640538,True,-0.006598015069922677,-0.37803841667028415,0.007733799313272474,0.44311406025168715,36.81433752336338,43.18566247663662,36.81433752336338,9.0,9.0,1.3416877167188885,31.802968100003284,39.38448061919912,10.0,49.38448061919912,120.83472226860034,128.89037041984037
65,18.055555555555554,0.47161036146555524,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.4905567696016275,-3.5650181939657086,0.47161036147238594,0.03587877228430036,4.177624825935089e-11,13.144551260990351,True,-0.006892876599143767,-0.394932737835426,0.007594249273739414,0.435118431955559,36.434981806034294,43.565018193965706,36.434981806034294,9.0,9.0,1.3433703174531457,32.34039653127943,40.05002666412314,10.0,50.05002666412314,119.227908509338,129.16356755178282
66,18.333333333333332,0.4574274052323165,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.275473860239265,-3.9690114262593443,0.45742740524031544,0.03483878011067569,4.861251429611607e-11,13.12983416144773,True,-0.0072068881108398875,-0.41292427217413663,0.00746059556064201,0.4274606382788254,36.03098857374066,43.96901142625934,36.03098857374066,9.0,9.0,1.3448760877846277,32.87474881251312,40.711763235310364,10.0,50.711763235310364,117.67210641662241,129.43931705828464
67,18.61111111111111,0.4438747554448586,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.069255660400436,-4.400200215746811,0.4438747554538894,0.03383932180531897,5.825637388668422e-11,13.117129179111378,True,-0.007542037892544565,-0.4321269401705454,0.00733245042722145,0.4201184629686865,35.599799784253186,44.400200215746814,35.599799784253186,9.0,9.0,1.3461787071883897,33.40517532652671,41.368638175265275,10.0,51.368638175265275,116.16737783937143,129.7202385872981
68,18.88888888888889,0.4309156092543188,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.875099723227214,-4.636761917500684,0.4309156090455594,0.0330692052864696,-1.0867802881578403e-10,13.030721643071061,True,-0.007725910026133054,-0.4426620373952315,0.007314868893162614,0.41911111526974965,35.363238082499315,44.636761917500685,35.363238082499315,9.0,9.0,1.3551053023095563,34.12857798409253,42.264492859557315,10.0,52.264492859557315,114.17617723824873,129.39966753668187
69,19.166666666666668,0.4185158112144445,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.691141257041861,-4.762098338122171,0.4185158112144324,0.032431669669211655,6.360667201277259e-13,12.904541008313915,True,-0.007823330170244102,-0.44824380049235085,0.007352359099995428,0.42125914589434243,35.23790166187783,44.76209833812217,35.23790166187783,9.0,9.0,1.3683555260604077,34.969085665988196,43.305369245805814,10.0,53.305369245805814,111.94669663543371,128.73870113074878
70,19.444444444444443,0.4066436279983614,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.5150074027919183,-4.889718850163925,0.4066436279983452,0.03182307308870356,5.53503532070565e-13,12.778263961650332,True,-0.00792252566835219,-0.45392728388064224,0.0073882546733986,0.42331581075354624,35.11028114983608,44.88971885016392,35.11028114983608,9.0,9.0,1.3818778554734708,35.82646291968258,44.36713674264096,10.0,54.36713674264096,109.76042435796901,128.0538284176305
71,19.72222222222222,0.39526954516801643,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.3462028124603527,-5.024952283560513,0.39526954516801766,0.03125061608647055,-6.431487287184012e-16,12.648376085588382,True,-0.008011916429322204,-0.45904899721168685,0.007422656563874696,0.4252868938850978,34.97504771643949,45.02495228356051,34.97504771643949,9.0,9.0,1.3960685451249084,36.71143211254388,45.463073823583755,10.0,55.463073823583755,107.59158460962522,127.31670845472318
72,20.0,0.3843660835632659,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.184242842599778,-5.168465698881122,0.3843660835632178,0.030732018258600037,1.0910760142590625e-13,12.507023792869735,True,-0.00803303953101281,-0.4602592617887842,0.007455663540365743,0.42717805433252237,34.83153430111888,45.16846569888112,34.83153430111888,9.0,9.0,1.4118466785091295,37.649244760243455,46.62445171547177,10.0,56.62445171547177,105.3848614726544,126.4618337671853
73,20.27777777777778,0.3739076331754495,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.0291300786913777,-5.281467417642445,0.37390763317541365,0.030209252656437084,6.43760218743683e-14,12.377255320672099,True,-0.008049671751709925,-0.46121221783865896,0.007487275075958112,0.4289892619058927,34.718532582357554,45.281467417642446,34.718532582357554,9.0,9.0,1.4266490867734203,38.57236419794803,47.767633681669395,10.0,57.767633681669395,103.29936713148666,125.68089667664212
74,20.555555555555554,0.36387030262819037,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,2.8804280464314096,-5.372759250015386,0.3638703026281709,0.029689904149049994,3.920475055707584e-14,12.255691389283715,True,-0.008063108590728962,-0.4619820920044465,0.007517580122860757,0.43072561319136027,34.627240749984615,45.372759250015385,34.627240749984615,9.0,9.0,1.4407999874604445,39.488592248915886,48.90228142280605,10.0,58.90228142280605,101.30948845878714,124.9483690991708
75,20.833333333333332,0.3542317826119059,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,2.73775334110209,-5.448046298637925,0.3542317826118969,0.029178472216160968,2.5433648243033957e-14,12.140175811388094,True,-0.008074189756768296,-0.46261699605058415,0.007546656817853516,0.43239158509663456,34.55195370136207,45.44804629863793,34.55195370136207,9.0,9.0,1.4545094135651202,40.40303926569778,50.03472354885174,10.0,60.03472354885174,99.39847553631546,124.24809442039432
76,21.11111111111111,0.3449712218130143,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,2.6007617379984875,-5.511191705057499,0.34497122181300816,0.028677652688573682,1.715511413480364e-14,12.029269813650348,True,-0.00808348384846081,-0.46314950827897267,0.007574575312942173,0.43399119703557126,34.4888082949425,45.5111917050575,34.4888082949425,9.0,9.0,1.467919522427045,41.31921618683534,51.16930797131312,10.0,61.16930797131312,97.55480645291172,123.56942150702152
77,21.38888888888889,0.3360691140482325,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,2.469139904158178,-5.564905903700259,0.33606911404823214,0.028189039099089944,1.2314259854873111e-14,11.921978357150946,True,-0.00809138980260193,-0.4636024860842829,0.007601399464484162,0.4355281077079466,34.43509409629974,45.56490590370026,34.43509409629974,9.0,9.0,1.481130016429572,42.23963380188039,52.30914402709646,10.0,62.30914402709646,95.77021307506595,122.90510677966799
78,21.666666666666668,0.32750719546219104,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,2.342600031328253,-5.611147419818018,0.32750719546218293,0.027713528244056124,8.780736554525603e-15,11.817592930716977,True,-0.008098195885817921,-0.46399244592757405,0.007627187926974451,0.4370056777687716,34.38885258018198,45.61114741981802,34.38885258018198,9.0,9.0,1.4942129165831952,43.16615092351453,53.456533651411185,10.0,63.456533651411185,94.03854349783406,122.25010654718427
79,21.944444444444443,0.31926835077583254,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,2.220876107667453,-5.651367068837049,0.31926835077582927,0.02725156538430639,6.3486000310974955e-15,11.715596747322605,True,-0.008104115637182571,-0.4643316226965352,0.0076519949128619445,0.43842701336256557,34.34863293116295,45.65136706883705,34.34863293116295,9.0,9.0,1.5072215595023144,44.10018637062327,54.61323389550869,10.0,64.6132338955087,92.35507403406403,121.60084747818429
80,22.22222222222222,0.31133652768624537,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,2.103721169783599,-5.686662666930605,0.3113365276862471,0.026803297989506494,4.541722900541778e-15,11.615605206797145,True,-0.008109310639378675,-0.4646292743969332,0.007675870752576359,0.4397949982105323,34.3133373330694,45.6866626669306,34.3133373330694,9.0,9.0,1.5201962950382562,45.042853186318695,55.780623140951946,10.0,65.78062314095195,90.71607587561756,120.95476783415675
81,22.5,0.30369665861788914,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.9908373745169998,-5.717079756995778,0.30369665861789197,0.0263789428551545,1.4883927423881005e-15,11.512844175957909,True,-0.00811378759566282,-0.4648857850970793,0.007695571613694671,0.44092377440538494,34.28292024300422,45.71707975699578,34.28292024300422,9.0,9.0,1.533765221705605,46.012956651168146,56.98198966088935,10.0,66.98198966088935,89.08902273896368,120.27018069760096
82,22.77777777777778,0.2963345891124286,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.881325628131585,-5.736100215072949,0.2963345891124294,0.026080835868827514,1.07032438467769e-15,11.362158429385927,True,-0.008116587132342151,-0.465046186733397,0.00767839400963038,0.43993957019035435,34.26389978492705,45.73610021507295,34.26389978492705,9.0,9.0,1.5541061242669525,47.19877858884819,58.450499800431196,10.0,68.4504998004312,87.17774183385013,119.1429138395952
83,23.055555555555554,0.289237012221218,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.7757511689028471,-5.753796317556328,0.2892370122212186,0.025791978834887274,8.344019919448442e-16,11.214223385992584,True,-0.00811919174300833,-0.4651954199318438,0.007661833993743586,0.43899075117137154,34.24620368244367,45.75379631755633,34.24620368244367,9.0,9.0,1.574607477683762,48.404600239908234,59.94377738688326,10.0,69.94377738688326,85.31652454216858,118.02119228333319
84,23.333333333333332,0.2823914083321954,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.6739273195866204,-5.7702982363240745,0.28239140833219534,0.025512087611056486,6.548581121812447e-16,11.068925939632313,True,-0.008121620587081494,-0.4653345824463315,0.007645862284538068,0.438075639642285,34.229701763675926,45.770298236324074,34.229701763675926,9.0,9.0,1.5952767320246932,49.63083166299045,61.46233023280551,10.0,71.46233023280551,83.50357426856792,116.90500397599507
85,23.61111111111111,0.27578598992276404,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.5756783591999726,-5.785719714187914,0.2757859899227646,0.02524087458870092,5.100087019371813e-16,10.92616616566132,True,-0.008123890405860526,-0.46546463348262956,0.007630451319075876,0.4371926563630795,34.21428028581209,45.78571971418791,34.21428028581209,9.0,9.0,1.6161203968776785,50.87786434614913,63.00664315312586,10.0,73.00664315312585,81.73721927583932,115.79439397410572
86,23.88888888888889,0.269409650783122,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.4808387568572419,-5.800160574851686,0.26940965078312173,0.024978052054554688,4.2760933682828295e-16,10.785855125720083,True,-0.008126015891952674,-0.46558641486512337,0.007615575132799704,0.43634031367420445,34.19983942514831,45.80016057485169,34.19983942514831,9.0,9.0,1.6371441850625732,52.14607404273381,64.57718147706973,10.0,74.57718147706973,80.01589603965908,114.68945099017803
87,24.166666666666664,0.26325191930135694,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.3892524680148977,-5.813708786413204,0.2632519193013574,0.02472333472398687,3.391384395534658e-16,10.647913084554377,True,-0.008128009992991247,-0.46570066843855623,0.007601209249144494,0.435517209171785,34.1862912135868,45.8137087864132,34.1862912135868,9.0,9.0,1.658353130775863,53.435823102777796,66.17439393532854,10.0,76.17439393532854,78.33813558223046,113.59029659423416
88,24.444444444444443,0.257302915443178,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.3007722872573089,-5.826442168398441,0.25730291544317796,0.024476441633736582,2.5847379792054426e-16,10.512268053234093,True,-0.008129884162886365,-0.465808050463637,0.007587330578017823,0.4347220198909766,34.173557831601556,45.826442168398444,34.173557831601556,9.0,9.0,1.679751687321893,54.747462401602434,67.79871504842407,10.0,77.79871504842407,76.70255217307576,112.4970765205111
89,24.72222222222222,0.25155331109607,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.2152592523972603,-5.838429812164907,0.2515533110960707,0.024237097537861484,2.2724877535296173e-16,10.37885459276268,True,-0.008131648570887834,-0.46590914359546026,0.007573917322329322,0.43395349695049573,34.161570187835096,45.838429812164904,34.161570187835096,9.0,9.0,1.7013438084307704,56.08133294456983,69.45056711401837,10.0,79.45056711401837,75.1078339244115,111.40995365454371
90,25.0,0.24599429348049018,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.1325820952213124,-5.849733269298577,0.24599429348049054,0.02400503391751646,1.6132928326584306e-16,10.247612826782495,True,-0.008133312276499998,-0.46600446690538955,0.007560948891836658,0.4332104606163573,34.150266730701425,45.849733269298575,34.150266730701425,9.0,9.0,1.723133016291387,57.437767209712895,71.1303618696135,10.0,81.1303618696135,73.55273491310547,110.3291023696582
91,25.27777777777778,0.2406175313599771,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,1.0526167346988584,-5.860407551045492,0.24061753135997713,0.02377998969015789,1.4051260155412137e-16,10.118487623212234,True,-0.008134883376583642,-0.466094484309375,0.007548405823652184,0.43249179574724206,34.13959244895451,45.86040755104549,34.13959244895451,9.0,9.0,1.745122458764669,58.817090276883285,72.83850189087714,10.0,82.83850189087714,72.03606854045698,109.25470395302642
92,25.555555555555554,0.2354151438081251,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.9752458089009676,-5.870501972928556,0.23541514380812528,0.02356171168472642,1.0755285551056204e-16,9.991427913139695,True,-0.008136369129671377,-0.46617961169070077,0.007536269708821485,0.4317964475877569,34.12949802707144,45.87050197292856,34.12949802707144,9.0,9.0,1.7673149577327216,60.21962078200384,74.57538177337936,10.0,84.57538177337936,70.55670190161962,108.18694291581674
93,25.833333333333332,0.23037967131367448,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.9003582422534724,-5.880060871823262,0.23037967131367448,0.023349954934781706,7.502679033599691e-17,9.866386121820936,True,-0.008137776061510829,-0.4662602229471639,0.007524523124444303,0.4311234178792501,34.11993912817674,45.88006087182326,34.11993912817674,9.0,9.0,1.789713050145766,61.64567172724305,76.3413891359047,10.0,86.3413891359047,69.11355098314603,107.12600402387633
94,26.11111111111111,0.2255040490258002,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.8278488450825542,-5.889124217409379,0.22550404902580035,0.02314448283032761,8.370040771588094e-17,9.74331769169233,True,-0.008139110055061499,-0.46633665514751493,0.007513149570860754,0.43047176126084685,34.11087578259062,45.88912421740938,34.11087578259062,9.0,9.0,1.8123190230219182,63.095551171874185,78.13690547600518,10.0,88.13690547600518,67.70557654335373,106.07206991792083
95,26.38888888888889,0.22078158196032913,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.7576179427073338,-5.89772813571413,0.22078158196032932,0.02294506716036159,6.418476861114186e-17,9.622180681246261,True,-0.008140376427552762,-0.4664092129465558,0.007502133413472179,0.4298405819360296,34.10227186428587,45.89772813571413,34.10227186428587,9.0,9.0,1.8351349434141948,64.56956282383278,79.9623069025793,10.0,89.9623069025793,66.33178055851869,105.02531921765458
96,26.666666666666664,0.2162059220043371,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.6895710315978676,-5.90590535914581,0.21620592200433714,0.022751488071404834,4.9439619065339e-17,9.502935426719413,True,-0.008141579996722293,-0.46647817238032196,0.0074914598288073645,0.42922903058246026,34.09409464085419,45.90590535914581,34.09409464085419,9.0,9.0,1.8581626841692502,66.06800654824,81.8179647656223,10.0,91.8179647656223,64.99120314017513,103.98592502428019
97,26.944444444444443,0.21177104657157728,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.6236184603517373,-5.913685614783029,0.21177104657157747,0.022563533961965778,2.862293735361732e-17,9.385544255990633,True,-0.008142725137966664,-0.46654378414057085,0.007481114754481721,0.42863630148485166,34.08631438521697,45.91368561478303,34.08631438521697,9.0,9.0,1.8814039461514678,67.59117880618236,83.70424619960663,10.0,93.70424619960663,63.68291984643329,102.95405375173382
98,27.22222222222222,0.20747123877467416,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.5596751334524763,-5.921095960580651,0.20747123877467427,0.022381001328723296,3.3393426912553537e-17,9.269971246032238,True,-0.008143815833825976,-0.4666062764100418,0.007471084842729942,0.42806162987258606,34.07890403941935,45.92109596058065,34.07890403941935,9.0,9.0,1.904860277485547,69.1393730346606,85.62151459400692,10.0,95.62151459400692,62.40603932427153,101.9298642296435
99,27.5,0.20330106899214062,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,0.49766023596104775,-5.92816107746369,0.2033010689921406,0.022203694576929358,2.2551405187698492e-17,9.156182016815327,True,-0.008144855716975872,-0.46666585732571764,0.007461357417222122,0.42750428944546015,34.07183892253631,45.92816107746369,34.07183892253631,9.0,9.0,1.9285330902739901,70.71287997671297,87.57013000212133,10.0,97.57013000212133,61.15970123100442,100.9135070311573
